,Activity Period,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Price Category Code,Terminal,Boarding Area,Passenger Count,Adjusted Activity Type Code,Adjusted Passenger Count,Year,Month,bitcoin
8379,201106,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Deplaned,Other,International,A,6961,Deplaned,6961,2011,June,45.02515259253419
8380,201106,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Enplaned,Other,International,A,7713,Enplaned,7713,2011,June,15.39452667253336
8381,201107,Aeromexico,AM,Aeromexico,AM,International,Mexico,Deplaned,Other,International,A,5072,Deplaned,5072,2011,July,53.34114112432058
8382,201107,Aeromexico,AM,Aeromexico,AM,International,Mexico,Enplaned,Other,International,A,4962,Enplaned,4962,2011,July,17.492228259037635
8383,201107,Air Berlin,AB,Air Berlin,AB,International,Europe,Deplaned,Other,International,A,3217,Deplaned,3217,2011,July,81.96782620085294
8384,201107,Air Berlin,AB,Air Berlin,AB,International,Europe,Enplaned,Other,International,A,2767,Enplaned,2767,2011,July,75.74322783640392
8385,201107,Air Canada ,AC,Air Canada ,AC,International,Canada,Deplaned,Other,International,A,21471,Deplaned,21471,2011,July,83.3011444943756
8386,201107,Air Canada ,AC,Air Canada ,AC,International,Canada,Enplaned,Other,International,A,20067,Enplaned,20067,2011,July,34.681256265864356
8387,201107,Air Canada ,AC,Air Canada ,AC,International,Canada,Deplaned,Other,International,G,16198,Deplaned,16198,2011,July,32.46698320290462
8388,201107,Air Canada ,AC,Air Canada ,AC,International,Canada,Enplaned,Other,International,G,15139,Enplaned,15139,2011,July,23.67940988399637
8389,201107,Air China,CA,Air China,CA,International,Asia,Deplaned,Other,International,G,7627,Deplaned,7627,2011,July,49.301618701069074
8390,201107,Air China,CA,Air China,CA,International,Asia,Enplaned,Other,International,G,6768,Enplaned,6768,2011,July,77.16346387687096
